课程编号,课程名,校区,老师,分类,类型,开课学院,学分
B3I08333DG,管理信息系统(全汉语),学院路校区,李 红,核心专业类,必修,经济管理学院,2
B3I08334C,市场营销(全汉语),学院路校区,张明立,核心专业类,必修,经济管理学院,2.5
B3I08334CG,市场营销(全汉语),学院路校区,许文媞,核心专业类,必修,经济管理学院,2.5
B3I083350G,课程设计（管理信息系统）(全汉语),学院路校区,李 红,核心通识类,必修,经济管理学院,0.5
B3I08335C,生产与运作管理(全汉语),学院路校区,王 晶,核心专业类,必修,经济管理学院,2.5
B3I08336C,物流管理(全汉语),学院路校区,赵秋红,核心专业类,必修,经济管理学院,2
B3I08337C,项目管理(英汉双语),学院路校区,王立文,核心专业类,必修,经济管理学院,2
B3I08341C,计量经济学(全汉语),学院路校区,马 杰,核心专业类,必修,经济管理学院,3
B3I08341DG,公共关系学(全汉语),学院路校区,姚 唐,核心专业类,必修,经济管理学院,2
B3I083421L,投资学(全英语),学院路校区,谢 岚,核心专业类,必修,经济管理学院,2.5
B3I08342D,战略管理(全汉语),学院路校区,吴 昊,核心专业类,必修,经济管理学院,2
B3I08343C,财政学(全汉语),学院路校区,白胜玲,核心专业类,必修,经济管理学院,1.5
B3I083450,课程设计（国际贸易实务）(全汉语),学院路校区,白胜玲,核心专业类,必修,经济管理学院,0.5
B3I08345D,成本会计(全汉语),学院路校区,赵 莹,核心专业类,必修,经济管理学院,2
B3I083461L,课程设计 (投资学)(全英语),学院路校区,谢 岚,核心专业类,必修,经济管理学院,0.5
B3I08346D,高级财务会计(全汉语),学院路校区,潘立新,核心专业类,必修,经济管理学院,2.5
B3I083490,课程设计(金融衍生工具)(全汉语),学院路校区,部 慧,核心专业类,必修,经济管理学院,0.5
B3I08357D,数据通讯与网络技术(全汉语),学院路校区,王 强,核心专业类,必修,经济管理学院,2
B3I08358D,人工智能(全汉语),学院路校区,王 君,核心专业类,必修,经济管理学院,1.5
B3I08362D,系统工程与工业工程原理(全汉语),学院路校区,邓修权,核心专业类,必修,经济管理学院,2
B3I08363D,工作研究(全汉语),学院路校区,王赫鑫,核心专业类,必修,经济管理学院,2
B3I08368D,国际金融(全汉语),学院路校区,蒋 虹,核心专业类,必修,经济管理学院,2
B3I083731L,国际金融(全英语),学院路校区,张军欢,核心专业类,必修,经济管理学院,2.5
B3I08373D,国际贸易实务(全汉语),学院路校区,白胜玲,核心专业类,必修,经济管理学院,2
B3I083741L,国际贸易实务(全英语),学院路校区,杨 捷,核心专业类,必修,经济管理学院,2
B3I083791L,国际商务沟通(全英语),学院路校区,李 卫,核心专业类,必修,经济管理学院,2
B3I08381D,MATLAB应用(全汉语),学院路校区,罗开平,核心专业类,必修,经济管理学院,1.5
B3I08384D,金融风险管理(全汉语),学院路校区,郑海涛,核心专业类,必修,经济管理学院,2
B3I08386D,金融衍生工具(全汉语),学院路校区,李 平|部 慧,核心专业类,必修,经济管理学院,2
B3I08387D,金融计量学(全汉语),学院路校区,杨继平,核心专业类,必修,经济管理学院,2
B3I08390D,投入产出 (全汉语),学院路校区,夏炎,核心专业类,必修,经济管理学院,2
B3I08398D,环境经济学 (全汉语),学院路校区,喻雪莹,核心专业类,必修,经济管理学院,2.5
B3I08399D,能源市场(全汉语),学院路校区,方 虹,核心专业类,必修,经济管理学院,2
B3I09311A,微分几何(全汉语),学院路校区,贺慧霞,一般专业类,必修,数学与系统科学学院,3
B3I09312A,拓扑学引论(全汉语),学院路校区,严夺魁,核心专业类,必修,数学与系统科学学院,3
B3I09312A,拓扑学引论(全汉语),学院路校区,梁湘玉,核心专业类,必修,数学与系统科学学院,3
B3I09331A,最优化理论与算法(全汉语),学院路校区,刘红英,一般专业类,必修,数学与系统科学学院,3
B3I09332A,偏微分方程(全汉语),学院路校区,黄飞敏,核心专业类,必修,数学与系统科学学院,3
B3I09341A,信息论与编码(全汉语),学院路校区,牟晨琪,核心专业类,必修,数学与系统科学学院,3
B3I09351A,计算数论(全汉语),学院路校区,高 鹏,核心专业类,必修,数学与系统科学学院,3
B3I09371A,信息安全基础(全汉语),学院路校区,高 莹,核心专业类,必修,数学与系统科学学院,3
B3I09381A,抽象代数（2）(全汉语),学院路校区,方明,核心专业类,必修,数学与系统科学学院,3
B3I09411A,常微分方程定性理论(全汉语),学院路校区,李翠萍,核心专业类,必修,数学与系统科学学院,2
B3I09431A,应用密码学(全汉语),学院路校区,姚 望,核心专业类,必修,数学与系统科学学院,3
B3I09441A,非参数统计(全汉语),学院路校区,张思容,核心专业类,必修,数学与系统科学学院,3
B3I09451A,时间序列分析(全汉语),学院路校区,张世金,核心专业类,必修,数学与系统科学学院,3
B3I103110,生物技术,学院路校区,谢倍珍|付玉明,核心专业类,必修,生物与医学工程学院,3
B3I103120,免疫学(全汉语),学院路校区,易宗春|桑 晨|刘美丽,核心专业类,必修,生物与医学工程学院,2
B3I103130,分子生物学(全汉语),学院路校区,郑 权,核心专业类,必修,生物与医学工程学院,2
B3I103140,基因工程与蛋白质工程,学院路校区,郑丽沙,核心专业类,必修,生物与医学工程学院,2
B3I103150,细胞工程(全汉语),学院路校区,贡向辉|贾潇凌,核心专业类,必修,生物与医学工程学院,2
B3I103160,反应器技术,学院路校区,贡向辉|谢倍珍,核心专业类,必修,生物与医学工程学院,2
B3I103210,生物材料(全汉语),学院路校区,周 钢|刘海峰,核心专业类,必修,生物与医学工程学院,3
B3I103220,医用金属材料(全汉语),学院路校区,顾雪楠,核心专业类,必修,生物与医学工程学院,3
B3I103230,医用高分子材料(全汉语),学院路校区,牛旭锋|李林昊,核心专业类,必修,生物与医学工程学院,3
B3I103240,医用无机非金属材料(全汉语),学院路校区,李晓明,核心专业类,必修,生物与医学工程学院,2
B3I103250,生物材料检测与评价技术(全汉语),学院路校区,李 萍|李林昊,核心专业类,必修,生物与医学工程学院,2
B3I103410,生物力学(全汉语),学院路校区,孙安强|宫赫|刘笑宇|姚 杰|康红艳|王亚伟,核心专业类,必修,生物与医学工程学院,3
B3I103420,肌骨系统生物力学(全汉语),学院路校区,宫赫|刘笑宇|姚 杰|王亚伟,核心专业类,必修,生物与医学工程学院,3
B3I103430,血流动力学(全汉语),学院路校区,孙安强,核心专业类,必修,生物与医学工程学院,3
B3I103440,细胞生物力学(全汉语),学院路校区,贾潇凌|刘 肖|康红艳,核心专业类,必修,生物与医学工程学院,2
B3I103450,生物力学实验技术(全汉语),学院路校区,孙安强|王丽珍|刘笑宇|姚 杰,核心专业类,必修,生物与医学工程学院,2
B3I103510,生物医学电子(全汉语),学院路校区,张 弛,核心专业类,必修,生物与医学工程学院,3
B3I103540,生物医学信号处理(全英语),学院路校区,王 玲,核心专业类,必修,生物与医学工程学院,2
B3I103550,生物医学传感器(全汉语),学院路校区,周 钢|王 豫|张 弛|岳蜀华,核心专业类,必修,生物与医学工程学院,2
B3I104610,生物工程专业设计(全汉语),学院路校区,郑丽沙,核心专业类,必修,生物与医学工程学院,4
B3I104620,生物医学工程专业设计(全汉语),学院路校区,赵 峰,核心专业类,必修,生物与医学工程学院,4
B3I113110L,高级汉语综合（1）(全汉语),学院路校区,王维燕,核心专业类,必修,人文社会科学学院,2
B3I113120L,报刊选读（1）(全汉语),学院路校区,邢颖立,核心专业类,必修,人文社会科学学院,2
B3I113210L,中国当代文学史(全汉语),学院路校区,翁 毅,核心专业类,必修,人文社会科学学院,3
B3I113220L,中国当代文学作品选读(全汉语),学院路校区,吕效东,核心专业类,必修,人文社会科学学院,3
B3I113230,中国政治制度(全汉语),学院路校区,谢宝富,核心专业类,必修,人文社会科学学院,2
B3I113240,社会保障概论(全汉语),学院路校区,贾洪波,核心专业类,必修,人文社会科学学院,3
B3I113410,认知心理学(全汉语),学院路校区,赵丽波,核心专业类,必修,人文社会科学学院,3
B3I113430,人格心理学(全汉语),学院路校区,邓虎,核心专业类,必修,人文社会科学学院,2
B3I113660,金融学(英汉双语),学院路校区,李筱光,核心专业类,必修,人文社会科学学院,4
B3I113730,计量经济学(全汉语),学院路校区,刘美芳,核心专业类,必修,人文社会科学学院,4
B3I113740,技术经济学(全汉语),学院路校区,侯琳琳,核心专业类,必修,人文社会科学学院,3
B3I123110,高级英语（1）(英汉双语),学院路校区,胥国红,核心专业类,必修,外国语学院,2
B3I123110,高级英语（1）(英汉双语),学院路校区,高 霞,核心专业类,必修,外国语学院,2
B3I123110,高级英语（1）(英汉双语),学院路校区,胥国红,核心专业类,必修,外国语学院,2
B3I123110,高级英语（1）(英汉双语),学院路校区,刘巍巍,核心专业类,必修,外国语学院,2
B3I123120,普通语言学导论(英汉双语),学院路校区,卫乃兴,核心专业类,必修,外国语学院,2
B3I123120,普通语言学导论(英汉双语),学院路校区,卫乃兴,核心专业类,必修,外国语学院,2
B3I123130,高级视听说（1）(英汉双语),学院路校区,王孝杰,核心专业类,必修,外国语学院,1
B3I123130,高级视听说（1）(英汉双语),学院路校区,王孝杰,核心专业类,必修,外国语学院,1
B3I123150,英美散文名篇(英汉双语),学院路校区,宋 敏,核心专业类,必修,外国语学院,2
B3I123150,英美散文名篇(英汉双语),学院路校区,宋 敏,核心专业类,必修,外国语学院,2
B3I123160,高级德语（1）(其他语言),学院路校区,陈 群,核心专业类,必修,外国语学院,4
B3I123170,德语国家文学史与作品选读（1）(其他语言),学院路校区,贺 克,核心专业类,必修,外国语学院,2
B3I123180,德语语言学(其他语言),学院路校区,刘 方,核心专业类,必修,外国语学院,2
B3I123190,德语高级听力(其他语言),学院路校区,刘 方,核心专业类,必修,外国语学院,2
B3I123510,修辞学导论(英汉双语),学院路校区,钱多秀,一般专业类,必修,外国语学院,2
B3I123520,公众演讲(全英语),学院路校区,Franny Solnic,一般专业类,必修,外国语学院,2
B3I123530,体裁写作(英汉双语),学院路校区,李英梅,一般专业类,必修,外国语学院,2
B3I123550,美国研究(英汉双语),学院路校区,郑 飞,一般专业类,必修,外国语学院,2
B3I123710,英汉交替传译（1）(英汉双语),学院路校区,胥国红,一般专业类,必修,外国语学院,2
B3I123720,汉英交替传译（1）(英汉双语),学院路校区,王 沛,一般专业类,必修,外国语学院,2
B3I123730,计算机辅助翻译(英汉双语),学院路校区,钱多秀,一般专业类,必修,外国语学院,2
B3I123740,英汉语言对比(英汉双语),学院路校区,王义娜,一般专业类,必修,外国语学院,2
B3I123750,翻译概论(英汉双语),学院路校区,文 军,一般专业类,必修,外国语学院,2
B3I123770,文学翻译(英汉双语),学院路校区,彭 予,一般专业类,必修,外国语学院,2
B3I123790,新闻编译 (英汉双语),学院路校区,钱多秀,一般专业类,必修,外国语学院,2
B3I124160,高级德语（3）(其他语言),学院路校区,梁 亮|刘 璐,核心专业类,必修,外国语学院,4
B3I131721L,土木工程概论(全英语),学院路校区,陈 军,核心专业类,必修,交通科学与工程学院,1
B3I13312A,汽车构造及拆装实习,学院路校区,徐国艳|姬芬竹|王 岩,核心专业类,必修,交通科学与工程学院,6
B3I13312A,汽车构造及拆装实习,学院路校区,徐国艳|姬芬竹|王 岩,核心专业类,必修,交通科学与工程学院,6
B3I13321A,工程流体力学(全汉语),学院路校区,康 宁,核心专业类,必修,交通科学与工程学院,2
B3I13322A,汽车发动机原理(全汉语),学院路校区,杨世春,核心专业类,必修,交通科学与工程学院,2
B3I13322A,汽车发动机原理(全汉语),学院路校区,宋凌珺,核心专业类,必修,交通科学与工程学院,2
B3I13334A,交通工程学(全汉语),学院路校区,鲁光泉,核心专业类,必修,交通科学与工程学院,2
B3I13336A,智能交通系统(英汉双语),学院路校区,田大新|马晓磊|于 滨|郑 楠,核心专业类,必修,交通科学与工程学院,2
B3I13339A,交通管理与控制(英汉双语),学院路校区,于海洋|吴新开|张 钊,核心专业类,必修,交通科学与工程学院,2
B3I13351A,航空发动机原理(全汉语),学院路校区,刘传凯,核心专业类,必修,交通科学与工程学院,2
B3I13352A,空气动力学基础(全汉语),学院路校区,吴江浩,核心专业类,必修,交通科学与工程学院,3
B3I13353A,飞机结构适航的力学基础(全汉语),学院路校区,熊峻江|白江波,核心专业类,必修,交通科学与工程学院,3
B3I13362B,金属与复合材料力学分析(全汉语),学院路校区,潘 强,一般专业类,必修,交通科学与工程学院,2
B3I13368B,矢量与张量引论(全汉语),学院路校区,张艳来,一般专业类,必修,交通科学与工程学院,2
B3I133711L,土力学(全英语),学院路校区,周安楠,核心专业类,必修,交通科学与工程学院,2
